baseMean,log2FoldChange,padj,seed_ortholog,evalue,evalue,score,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KO definition,KEGG_Pathway,significant
2746.30933490235,-1.41002709467191,0.0004257895335572,203124.Tery_1435,0.0,2.66e-136,230.4,385.0,"COG0054@1|root,COG0054@2|Bacteria,1G0TJ@1117|Cyanobacteria,1H9ES@1150|Oscillatoriales",1117|Cyanobacteria,H,"Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin",ribH,"GO:0000906,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006766,GO:0006767,GO:0006771,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009231,GO:0009987,GO:0016740,GO:0016765,GO:0017144,GO:0018130,GO:0034641,GO:0042364,GO:0042726,GO:0042727,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576",2.5.1.78,ko:K00794,"6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]","ko00740,ko01100,ko01110,map00740,map01100,map01110",Significant
2665.59432808547,-1.40842323487652,0.0005851475143193,203124.Tery_4384,0.0,2.0499999999999997e-228,,629.0,"COG2006@1|root,COG2006@2|Bacteria,1G1NA@1117|Cyanobacteria,1H70S@1150|Oscillatoriales",1117|Cyanobacteria,S,COGs COG2006 conserved,-,-,-,-,,-,Significant
1976.44036691118,-1.40720573427497,8.34684740141858e-05,203124.Tery_0688,,6.21e-122,225.2,347.0,"COG0801@1|root,COG0801@2|Bacteria,1G5NF@1117|Cyanobacteria,1HB2Y@1150|Oscillatoriales",1117|Cyanobacteria,H,"PFAM 7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK",folK,-,2.7.6.3,ko:K00950,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3],"ko00790,ko01100,map00790,map01100",Significant
2479.33472708961,-1.40260962601696,0.0006274477412399,203124.Tery_1908,,3.63e-63,,193.0,"2BY2P@1|root,32YG8@2|Bacteria,1G91E@1117|Cyanobacteria,1HD6N@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
11432.6395034055,-1.40175912802932,0.0091045090166109,203124.Tery_4160,,9.080000000000001e-235,340.6,647.0,"COG1131@1|root,COG1131@2|Bacteria,1G1IU@1117|Cyanobacteria,1H83S@1150|Oscillatoriales",1117|Cyanobacteria,V,Daunorubicin resistance ABC transporter ATP-binding subunit,ccmA,-,-,ko:K01990,ABC-2 type transport system ATP-binding protein,-,Significant
2034.69416022658,-1.40014756571979,0.038648337578005,203124.Tery_0279,2.93e-225,1.3099999999999998e-140,,397.0,"COG4244@1|root,COG4244@2|Bacteria,1G2MC@1117|Cyanobacteria,1HAF7@1150|Oscillatoriales",1117|Cyanobacteria,S,Predicted membrane protein (DUF2231),-,-,-,-,,-,Significant
8466.18426684322,-1.39585003778639,0.0109615843802076,203124.Tery_1022,7.21e-256,2.97e-266,299.6,729.0,"COG0371@1|root,COG0371@2|Bacteria,1G19U@1117|Cyanobacteria,1H7MP@1150|Oscillatoriales",1117|Cyanobacteria,C,PFAM Iron-containing alcohol dehydrogenase,gldA,-,"1.1.1.1,1.1.1.6","ko:K00001,ko:K00005",hydroxycarboxylate dehydrogenase A [EC:1.1.1.-],"ko00010,ko00071,ko00350,ko00561,ko00625,ko00626,ko00640,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00561,map00625,map00626,map00640,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220",Significant
14388.6193509596,-1.39573386167996,0.0021981044172031,203124.Tery_3270,,1.5199999999999999e-61,126.0,189.0,"COG0199@1|root,COG0199@2|Bacteria,1G6JZ@1117|Cyanobacteria,1HBGV@1150|Oscillatoriales",1117|Cyanobacteria,J,"Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site",rpsN,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02954,small subunit ribosomal protein S14,"ko03010,map03010",Significant
84981.984570666,-1.38961454958653,0.000410633040897,203124.Tery_3380,1.3499999999999999e-188,0.0,1330.1,1562.0,"COG0542@1|root,COG0542@2|Bacteria,1G4MD@1117|Cyanobacteria,1H7ZE@1150|Oscillatoriales",1117|Cyanobacteria,O,Belongs to the ClpA ClpB family,-,-,-,ko:K03696,ATP-dependent Clp protease ATP-binding subunit ClpC,"ko01100,map01100",Significant
14460.0603070314,-1.38919153554897,0.0003951575421277,203124.Tery_4108,7.16e-98,1.1499999999999999e-92,,301.0,"COG1511@1|root,COG1511@2|Bacteria,1G65E@1117|Cyanobacteria,1HB26@1150|Oscillatoriales",1117|Cyanobacteria,S,domain protein,-,-,-,-,,-,Significant
16500.7826513163,-1.3857563990081,0.0002237954373142,203124.Tery_2985,9.3e-111,4.0399999999999997e-106,243.1,306.0,"COG0102@1|root,COG0102@2|Bacteria,1G512@1117|Cyanobacteria,1HAJM@1150|Oscillatoriales",1117|Cyanobacteria,J,"This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly",rplM,"GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02871,large subunit ribosomal protein L13,"ko03010,map03010",Significant
1041.17607218516,-1.3844436575583,0.0367288154144934,203124.Tery_2560,2.43e-137,5.34e-109,135.0,326.0,"COG0457@1|root,COG0457@2|Bacteria,1G4T8@1117|Cyanobacteria,1HB98@1150|Oscillatoriales",1117|Cyanobacteria,S,Tetratricopeptide repeat,-,-,-,-,tetratricopeptide repeat protein 6,-,Significant
624.830076213701,-1.38344203589107,0.0002907911480351,203124.Tery_0442,,6.68e-106,213.1,305.0,"COG1490@1|root,COG1490@2|Bacteria,1G5CN@1117|Cyanobacteria,1HAT1@1150|Oscillatoriales",1117|Cyanobacteria,J,"rejects L-amino acids rather than detecting D-amino acids in the active site. By recycling D-aminoacyl-tRNA to D-amino acids and free tRNA molecules, this enzyme counteracts the toxicity associated with the formation of D-aminoacyl-tRNA entities in vivo and helps enforce protein L-homochirality",dtd,-,-,ko:K07560,D-aminoacyl-tRNA deacylase [EC:3.1.1.96],-,Significant
22250.3728544622,-1.38265477043986,0.0002057611329114,203124.Tery_3849,,0.0,969.0,1314.0,"COG0663@1|root,COG4451@1|root,COG0663@2|Bacteria,COG4451@2|Bacteria,1G0RJ@1117|Cyanobacteria,1H7BI@1150|Oscillatoriales",1117|Cyanobacteria,C,"PFAM Ribulose bisphosphate carboxylase, small chain",ccmM,-,-,ko:K08698,carbon dioxide concentrating mechanism protein CcmM,-,Significant
1117.96278324057,-1.37962092260831,0.002659078780622,203124.Tery_2149,0.0,3.06e-73,,220.0,"COG4997@1|root,COG4997@2|Bacteria,1G8QT@1117|Cyanobacteria,1HCJ4@1150|Oscillatoriales",1117|Cyanobacteria,I,bis(5'-adenosyl)-triphosphatase activity,-,-,-,-,,-,Significant
301.231586859757,-1.37955780586046,0.0001001476253115,203124.Tery_4694,6.83e-103,1.25e-88,,259.0,"2DIT0@1|root,32UBP@2|Bacteria,1G7P7@1117|Cyanobacteria,1HBTG@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
11527.2267868673,-1.37607602725144,0.000423351840869,203124.Tery_3843,,0.0,770.9,968.0,"COG0064@1|root,COG0064@2|Bacteria,1G0H0@1117|Cyanobacteria,1H7I7@1150|Oscillatoriales",1117|Cyanobacteria,J,Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln),gatB,"GO:0003674,GO:0003824,GO:0006082,GO:0006139,GO:0006399,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0016874,GO:0016879,GO:0016884,GO:0019752,GO:0034641,GO:0034660,GO:0043038,GO:0043039,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0046483,GO:0050567,GO:0070681,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564","6.3.5.6,6.3.5.7",ko:K02434,aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7],"ko00970,ko01100,map00970,map01100",Significant
5541.04579333922,-1.37581361841769,0.0001562508197758,203124.Tery_1641,8.43e-121,3.52e-172,,481.0,"2DBC7@1|root,2Z8C3@2|Bacteria,1G38B@1117|Cyanobacteria,1H7GZ@1150|Oscillatoriales",1117|Cyanobacteria,S,PFAM Tic22-like family,-,-,-,ko:K16915,,"ko02010,map02010",Significant
13140.1653438994,-1.37529019598531,0.0001151091218085,203124.Tery_1751,0.0,1.81e-238,489.6,659.0,"COG0484@1|root,COG0484@2|Bacteria,1G0IY@1117|Cyanobacteria,1H6XG@1150|Oscillatoriales",1117|Cyanobacteria,O,"ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins",dnaJ,-,-,ko:K03686,molecular chaperone DnaJ,-,Significant
3703.39116473066,-1.37342045133681,0.0005731684282384,203124.Tery_4802,2.81e-96,0.0,533.1,973.0,"COG2265@1|root,COG2265@2|Bacteria,1G0MN@1117|Cyanobacteria,1H74F@1150|Oscillatoriales",1117|Cyanobacteria,J,Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family,rumA,-,2.1.1.190,ko:K03215,23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190],-,Significant
2027.93080787046,-1.37220949594982,9.9458517871303e-06,203124.Tery_0094,1.89e-58,1.6e-126,,358.0,"COG2343@1|root,COG2343@2|Bacteria,1G50P@1117|Cyanobacteria,1HAMP@1150|Oscillatoriales",1117|Cyanobacteria,S,COGs COG2343 conserved,-,-,-,-,,-,Significant
4648.69176894794,-1.36883266253258,0.0021330259379141,203124.Tery_4764,1.3800000000000002e-208,3.73e-78,183.2,232.0,"COG0537@1|root,COG0537@2|Bacteria,1G6R2@1117|Cyanobacteria,1HBGW@1150|Oscillatoriales",1117|Cyanobacteria,FG,Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family,hit,-,-,ko:K02503,histidine triad (HIT) family protein,-,Significant
2423.02572954303,-1.36521414107249,0.0010360884025647,203124.Tery_3869,0.0,0.0,44.6,976.0,"COG1672@1|root,COG2319@1|root,COG4249@1|root,COG1672@2|Bacteria,COG2319@2|Bacteria,COG4249@2|Bacteria,1FZVW@1117|Cyanobacteria,1H7FN@1150|Oscillatoriales",1117|Cyanobacteria,KLT,"WD domain, G-beta repeat",-,-,2.7.11.1,ko:K12132,uncharacterized protein,-,Significant
6526.97470626243,-1.36267202733691,0.0004645668073803,203124.Tery_0458,5.0999999999999996e-232,4.47e-227,235.8,625.0,"COG0667@1|root,COG0667@2|Bacteria,1G1PP@1117|Cyanobacteria,1H8A6@1150|Oscillatoriales",1117|Cyanobacteria,C,PFAM Aldo keto reductase family,-,-,-,-,pyridoxine 4-dehydrogenase [EC:1.1.1.65],-,Significant
2866.86486838413,-1.36229414167069,0.0015445015864606,203124.Tery_2047,0.0,0.0,583.9,1026.0,"COG4147@1|root,COG4147@2|Bacteria,1G197@1117|Cyanobacteria,1H6X7@1150|Oscillatoriales",1117|Cyanobacteria,S,Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family,-,-,-,ko:K14393,cation/acetate symporter,-,Significant
1693.59908445253,-1.35909123756604,0.0022151871022173,203124.Tery_4486,2.71e-23,3.18e-121,188.9,346.0,"COG0663@1|root,COG0663@2|Bacteria,1G51K@1117|Cyanobacteria,1H8ZT@1150|Oscillatoriales",1117|Cyanobacteria,S,PFAM Bacterial transferase hexapeptide (three repeats),-,-,-,-,gamma-carbonic anhydrase [EC:4.2.1.-],-,Significant
1362.62453929269,-1.35129508791114,0.0023473139334876,203124.Tery_3928,2.7600000000000002e-266,5.93e-262,,722.0,"COG3677@1|root,COG3677@2|Bacteria,1G1TU@1117|Cyanobacteria,1H71E@1150|Oscillatoriales",1117|Cyanobacteria,L,Transposase,-,-,-,-,,-,Significant
11401.5453461726,-1.3487853317977,0.0010548200653502,203124.Tery_4010,,1.07e-235,414.8,648.0,"COG1562@1|root,COG1562@2|Bacteria,1G078@1117|Cyanobacteria,1H7G7@1150|Oscillatoriales",1117|Cyanobacteria,I,PFAM Squalene phytoene synthase,crtB,"GO:0003674,GO:0003824,GO:0004337,GO:0004659,GO:0006629,GO:0006720,GO:0006721,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009987,GO:0016108,GO:0016109,GO:0016114,GO:0016116,GO:0016117,GO:0016740,GO:0016765,GO:0016767,GO:0042440,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0046148,GO:0071704,GO:1901576","2.5.1.32,2.5.1.99",ko:K02291,15-cis-phytoene synthase [EC:2.5.1.32],"ko00906,ko01062,ko01100,ko01110,map00906,map01062,map01100,map01110",Significant
2476.88647672043,-1.3480621987672,8.37734479918426e-06,203124.Tery_0723,1.17e-184,0.0,431.3,1003.0,"COG0062@1|root,COG0063@1|root,COG0062@2|Bacteria,COG0063@2|Bacteria,1G0SJ@1117|Cyanobacteria,1H73Z@1150|Oscillatoriales",1117|Cyanobacteria,G,"Bifunctional enzyme that catalyzes the epimerization of the S- and R-forms of NAD(P)HX and the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. This allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration",nnrD,-,"4.2.1.136,5.1.99.6","ko:K17758,ko:K17759",ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6],-,Significant
17466.7003166962,-1.34701773590044,0.0004926718125086,203124.Tery_1437,8.06e-06,5.79e-210,447.4,578.0,"COG1398@1|root,COG1398@2|Bacteria,1G100@1117|Cyanobacteria,1H7HX@1150|Oscillatoriales",1117|Cyanobacteria,I,PFAM Fatty acid desaturase,desC,-,1.14.19.1,ko:K00507,sn-1 stearoyl-lipid 9-desaturase [EC:1.14.19.28],"ko01040,ko01212,ko03320,ko04152,ko04212,map01040,map01212,map03320,map04152,map04212",Significant
7207.67667472055,-1.34683784366502,0.0042618679279028,203124.Tery_0837,8.43e-298,1.05e-292,,799.0,"COG3409@1|root,COG3409@2|Bacteria,1G21V@1117|Cyanobacteria,1HA1I@1150|Oscillatoriales",1117|Cyanobacteria,M,Peptidoglycan-binding domain 1 protein,-,-,-,-,,-,Significant
3253.26886791689,-1.34638876628891,0.0201670885862117,203124.Tery_2700,1.99e-169,2.6200000000000002e-166,201.6,488.0,"COG1357@1|root,COG1357@2|Bacteria,1G02C@1117|Cyanobacteria,1H8G5@1150|Oscillatoriales",1117|Cyanobacteria,S,PFAM Pentapeptide repeats (8 copies),-,-,-,-,secreted effector protein PipB2,-,Significant
3553.01456645626,-1.34571568385841,0.029714188760894,203124.Tery_1633,2.06e-122,8.32e-22,93.8,84.7,"2EGDF@1|root,33A5A@2|Bacteria,1GARS@1117|Cyanobacteria,1HDNR@1150|Oscillatoriales",1117|Cyanobacteria,S,May help in the organization of the PsaE and PsaF subunits,psaJ,-,-,ko:K02697,photosystem I subunit IX,"ko00195,ko01100,map00195,map01100",Significant
20111.4763325374,-1.34411213995604,0.0011203156018227,203124.Tery_4011,3.72e-05,0.0,839.7,927.0,"COG0493@1|root,COG3349@1|root,COG0493@2|Bacteria,COG3349@2|Bacteria,1G0NM@1117|Cyanobacteria,1H6WI@1150|Oscillatoriales",1117|Cyanobacteria,E,PFAM Flavin containing amine oxidoreductase,pds,-,1.3.5.5,ko:K02293,15-cis-phytoene desaturase [EC:1.3.5.5],"ko00906,ko01100,ko01110,map00906,map01100,map01110",Significant
17419.7068229702,-1.34401752555649,0.0003317642786335,203124.Tery_0149,1.39e-41,8.69e-78,,234.0,"28KHN@1|root,2ZA32@2|Bacteria,1G4WA@1117|Cyanobacteria,1HAC4@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
2139.92101494804,-1.33702460856528,0.0004042293573808,203124.Tery_4664,0.0,1.5700000000000001e-117,210.0,337.0,"COG1327@1|root,COG1327@2|Bacteria,1G5PE@1117|Cyanobacteria,1HB2A@1150|Oscillatoriales",1117|Cyanobacteria,K,Negatively regulates transcription of bacterial ribonucleotide reductase nrd genes and operons by binding to NrdR- boxes,nrdR,-,-,ko:K07738,transcriptional repressor NrdR,-,Significant
5423.40314144246,-1.3359520959085,1.46511351454496e-06,203124.Tery_3953,2.73e-85,0.0,,1076.0,"COG3381@1|root,COG3381@2|Bacteria,1G1F7@1117|Cyanobacteria,1H8IH@1150|Oscillatoriales",1117|Cyanobacteria,S,protein complex oligomerization,-,-,-,-,,-,Significant
22054.9924993751,-1.33485490651547,0.0008886303665229,203124.Tery_1532,2.68e-214,5.7700000000000004e-210,482.7,580.0,"COG1348@1|root,COG1348@2|Bacteria,1G0G7@1117|Cyanobacteria,1H7MI@1150|Oscillatoriales",1117|Cyanobacteria,D,"Component of the dark-operative protochlorophyllide reductase (DPOR) that uses Mg-ATP and reduced ferredoxin to reduce ring D of protochlorophyllide (Pchlide) to form chlorophyllide a (Chlide). This reaction is light-independent. The L component serves as a unique electron donor to the NB-component of the complex, and binds Mg-ATP",chlL,-,1.3.7.7,ko:K04037,light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7],"ko00860,ko01100,ko01110,map00860,map01100,map01110",Significant
36729.0388224049,-1.32579774413898,0.0006537844503335,203124.Tery_2280,1.76e-36,2.58e-174,397.4,486.0,"COG3396@1|root,COG3396@2|Bacteria,1GHFA@1117|Cyanobacteria,1HI5F@1150|Oscillatoriales",1117|Cyanobacteria,S,Pfam:DUF3066,-,-,4.1.99.5,ko:K14331,fatty aldehyde decarbonylase [EC:4.1.99.5],-,Significant
3038.93410443272,-1.32575226711372,0.0079044993791852,203124.Tery_2076,0.0,0.0,,1281.0,"COG4782@1|root,COG4782@2|Bacteria",2|Bacteria,P,Protein conserved in bacteria,-,-,-,-,,-,Significant
11869.8464973453,-1.32329351302117,0.0008767083826946,203124.Tery_4709,1.07e-25,9.04e-88,,258.0,"COG0594@1|root,COG0594@2|Bacteria,1G5QK@1117|Cyanobacteria,1HB1D@1150|Oscillatoriales",1117|Cyanobacteria,J,Bacterial PH domain,-,-,-,-,,-,Significant
109493.611628167,-1.32110862139437,0.0016692836014939,203124.Tery_0891,1.64e-117,1.44e-112,185.3,323.0,"293MU@1|root,2ZR3M@2|Bacteria,1G5DA@1117|Cyanobacteria,1HAY6@1150|Oscillatoriales",1117|Cyanobacteria,S,Nickel-containing superoxide dismutase,sodN,-,1.15.1.1,ko:K00518,nickel superoxide dismutase [EC:1.15.1.1],-,Significant
3098.04906902198,-1.31817246428757,0.001731462419284,203124.Tery_3957,0.0,0.0,698.0,968.0,"COG1492@1|root,COG1492@2|Bacteria,1G0J7@1117|Cyanobacteria,1H9QK@1150|Oscillatoriales",1117|Cyanobacteria,H,"Catalyzes amidations at positions B, D, E, and G on adenosylcobyrinic A,C-diamide. NH(2) groups are provided by glutamine, and one molecule of ATP is hydrogenolyzed for each amidation",cobQ,-,6.3.5.10,ko:K02232,adenosylcobyric acid synthase [EC:6.3.5.10],"ko00860,ko01100,map00860,map01100",Significant
1805.55181282534,-1.31445146805136,0.0005970330091925,203124.Tery_2579,9.93e-95,4.9e-98,84.3,285.0,"COG1141@1|root,COG1141@2|Bacteria,1G5SJ@1117|Cyanobacteria,1HB51@1150|Oscillatoriales",1117|Cyanobacteria,C,Ferredoxin,fer,-,-,ko:K05337,ferredoxin,-,Significant
1268.75503212869,-1.31276494055797,0.0383408560652621,203124.Tery_2215,,7.139999999999999e-255,154.1,698.0,"COG0673@1|root,COG0673@2|Bacteria,1G1CZ@1117|Cyanobacteria,1H980@1150|Oscillatoriales",1117|Cyanobacteria,S,"PFAM Oxidoreductase family, NAD-binding Rossmann fold",-,-,"1.1.1.18,1.1.1.369",ko:K00010,myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369],"ko00521,ko00562,ko01100,ko01120,ko01130,map00521,map00562,map01100,map01120,map01130",Significant
890.14873275109,-1.30963709624223,0.0362965922878441,203124.Tery_3326,2.26e-190,3.57e-188,,522.0,"COG1100@1|root,COG1100@2|Bacteria,1G4CV@1117|Cyanobacteria,1HAC8@1150|Oscillatoriales",1117|Cyanobacteria,S,Small GTP-binding protein,-,-,-,-,,-,Significant
10477.2070307616,-1.30802829867373,0.0133781550532335,203124.Tery_0968,7.29e-237,5.25e-231,554.2,636.0,"COG0825@1|root,COG0825@2|Bacteria,1G0PY@1117|Cyanobacteria,1H7QJ@1150|Oscillatoriales",1117|Cyanobacteria,I,"Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA",accA,-,"2.1.3.15,6.4.1.2",ko:K01962,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],"ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212",Significant
2997.10044506856,-1.30704704944901,0.0150133046209008,203124.Tery_3782,2.82e-299,0.0,649.3,1252.0,"COG1132@1|root,COG1132@2|Bacteria,1G02Q@1117|Cyanobacteria,1H8KQ@1150|Oscillatoriales",1117|Cyanobacteria,V,ABC-type multidrug transport system ATPase and permease,-,-,-,"ko:K06147,ko:K11085","ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]","ko02010,map02010",Significant
6809.56439452743,-1.30681984015698,0.0166272168761581,203124.Tery_3433,9.9e-232,3.6799999999999993e-228,213.4,627.0,"COG1216@1|root,COG1216@2|Bacteria,1G346@1117|Cyanobacteria,1H7S2@1150|Oscillatoriales",1117|Cyanobacteria,S,PFAM Glycosyl transferase family 2,-,-,-,-,glucosyl-dolichyl phosphate glucuronosyltransferase [EC:2.4.1.356],-,Significant
788.170907569065,-1.30600415802549,0.0102035118146728,179408.Osc7112_5999,,1.5e-11,,67.8,"COG3850@1|root,COG3850@2|Bacteria",2|Bacteria,T,phosphorelay sensor kinase activity,-,-,2.7.13.3,"ko:K02660,ko:K03406,ko:K07638,ko:K07654,ko:K17763",,"ko02020,ko02025,ko02026,ko02030,map02020,map02025,map02026,map02030",Significant
6334.04602199665,-1.30598235239882,0.0027495369375648,203124.Tery_2868,3.11e-45,1.1599999999999999e-41,128.2,136.0,"2E88X@1|root,332MV@2|Bacteria,1G9GY@1117|Cyanobacteria,1HD13@1150|Oscillatoriales",1117|Cyanobacteria,S,"One of the components of the core complex of photosystem II (PSII), required for its stability and or assembly. PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation",psbH,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0009521,GO:0009523,GO:0009579,GO:0016020,GO:0030075,GO:0030096,GO:0032991,GO:0034357,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044422,GO:0044424,GO:0044425,GO:0044436,GO:0044444,GO:0044459,GO:0044464,GO:0071944,GO:0098796,GO:0098797",-,ko:K02709,photosystem II PsbH protein,"ko00195,ko01100,map00195,map01100",Significant
22576.2619292478,-1.30596743945435,0.0019608641014666,203124.Tery_1193,2.1600000000000003e-160,1.6399999999999998e-67,,206.0,"2C7NV@1|root,333FK@2|Bacteria,1G99F@1117|Cyanobacteria,1HCYU@1150|Oscillatoriales",1117|Cyanobacteria,S,Domain of unknown function (DUF1830),-,-,-,-,,-,Significant
